candidateKey,sourceWpPostId,name,normalizedName,slug,normalizedSlug,oldUrl,rawReview,plainTextPreview,bioCandidate,thumbnailId,thumbnailUrl,imageFieldId,imageFieldUrl,status,classification,classificationReasons,possibleDuplicateGroup,reviewLikelyType,reviewConfidence,yoastMetaTitle,yoastMetaDescription,canonicalUrl
author:963,963,Ana Ortega Romanillos,ana ortega romanillos,ana-ortega-romanillos,ana-ortega-romanillos,https://editoriallarueca.com/autor/ana-ortega-romanillos/,"<p>Pertenece a la asociación de Escritores y Artistas Españoles, al Grupo de Escritores de Castilla la Mancha. Miembro fundador de la Academia de las Letras y las Artes Lusófanas (Portugal). Socia del Círculo de Bellas Artes de Madrid. Tiene en su haber once poemarios publicados y cuatro inéditos. Ha sido incluida en varias antologías poéticas en España y Portugal. Colaboradora en revistas literarias y boletines poéticos de España y en el periódico “Noticias Castro Daire Portugal”. Asiste y participa en seminarios de filosofía y de poesía, en encuentros poéticos, literarios, mesas redondas. Gran parte de su obra ha sido traducida al portugués. Poeta de vocación, de la memoria, de alma y camino. Su poesía es lírica llena de contrastes, social, intimista, rural y realista.</p>
<p>“Poemas Ibéricos”, “Abrazando la poesía”, “Aleteos”, “Otras corrientes”, “Tributos del tiempo”,  “Nostalgia de cipreses”, “Ambar y azúcar”, “Perfiles del agua” Ed. Sial Prima León, “Alba dormida” (poesía mística) Ed. Sial Prima León, “Tréboles refulgentes” Ed. Estudios Ediciones, “Al otro lado del Río 2º edición” con Editorial la Rueca.</p>","Pertenece a la asociación de Escritores y Artistas Españoles, al Grupo de Escritores de Castilla la Mancha. Miembro fundador de la Academia de las Letras y las Artes Lusófanas (Portugal). Socia del Círculo de Bellas Artes de Madrid. Tiene…",,965,https://editoriallarueca.com/wp-content/uploads/w_FotoAnaOrtega.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:969,969,Juana Hernández Conesa,juana hernandez conesa,juana-hernandez-conesa,juana-hernandez-conesa,https://editoriallarueca.com/autor/juana-hernandez-conesa/,"<p><strong>El maestro de Salamanca. Consideración del Derecho Internacional Humanitario:</strong> Los valores que inspiran los actuales<em> Convenios de Ginebra </em>y sus <em>Protocolos</em> <em>Adicionales, </em>reguladores de este Derecho, no emergen <em>ex nihilo</em>, sino que suceden a la doctrina jurídica precedente, la del <em>maestro de Salamanca</em>, redactada unos trescientos años antes.</p>
<p><strong>Cine y Medicina. La imagen de la Medicina en la filmografía de Joseph L. Mankiewicz:</strong> En este libro de Medicina y Cine, fruto de una concienzuda investigación, Juana Hernández Conesa nos descubre con sagaz perspicacia, al “cineasta humanista, que militó en las filas del Séptimo Arte al servicio de la Medicina” y lo hace siguiendo una metodología impecable, analizando diálogos e imágenes, estableciendo categorías y otorgándoles significado.</p>
<p><strong>La casa del olvido:</strong> Esta novela nos congrega en torno al destino, a la búsqueda de la verdad, a la muerte, a la traición, a los amores imposibles, al sexo, y a todas las pasiones del alma. </p>
<p><strong>Los tres sueños de la razón: </strong>En esta novela histórico-biográfica se nos invita a agotar el destino más allá del arquetipo. Conocer por dentro a René Descartes y a los pensamientos que estaban en las espaldas de sus gestos tópicos, es descubrir y sorprendernos. </p>
<p><strong>Ajusticiados: </strong>La destreza de Juana Hernández Conesa para congregar el lirismo y la sensualidad descriptiva con el retrato psicológico de los personajes hace de esta obra “en el sentido wagneriano” un relato total. Un relato que nos aboca, a su vez, a un torbellino de sensaciones y sentimientos que procuran en el lector un deseo invencible por implicarse en los acontecimientos.</p>
<p><strong>Yo te acuso: </strong>Estamos frente a una novela valiente y lúcida, en donde el rey Fernando VII confiesa, sin ambages, haber sido el ideólogo y el responsable de una organización criminal, cuyo único fin fue el de asestar, por la espalda y a traición, un golpe mortal a España. De tal modo que con sus intrigas y hechos delictivos impidió que nuestra Nación accediera a la Modernidad. Una Modernidad que le pertenecía por derecho propio.</p>","El maestro de Salamanca. Consideración del Derecho Internacional Humanitario: Los valores que inspiran los actuales Convenios de Ginebra y sus Protocolos Adicionales, reguladores de este Derecho, no emergen ex nihilo , sino que suceden a l…",,971,https://editoriallarueca.com/wp-content/uploads/w_Juana-Hdez-Conesa.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:978,978,Rafael López Ruz,rafael lopez ruz,rafael-lopez-ruz,rafael-lopez-ruz,https://editoriallarueca.com/autor/rafael-lopez-ruz/,"<p><strong>""En 'Santa Cruz de Posguerra: Conversaciones en Blanco y Negro', las voces de seis valientes protagonistas se unen para compartir sus experiencias desde la guerra civil hasta hoy. Una obra que honra la memoria y la resiliencia de nuestros mayores, preservando sus relatos para que nunca caigan en el olvido. Es momento de recordar, de escuchar y de aprender de su historia.</strong></p>","""En 'Santa Cruz de Posguerra: Conversaciones en Blanco y Negro', las voces de seis valientes protagonistas se unen para compartir sus experiencias desde la guerra civil hasta hoy. Una obra que honra la memoria y la resiliencia de nuestros…",,982,https://editoriallarueca.com/wp-content/uploads/w_FotoRafael-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:990,990,Jerónimo Campoy Muñoz,jeronimo campoy munoz,jeronimo-campoy-munoz,jeronimo-campoy-munoz,https://editoriallarueca.com/autor/jeronimo-campoy-munoz/,"<p>Libro de historias diversas, muy originales y actuales, que son contadas por uno de sus árboles: un gran acebuche que habla con otros bonsáis y que a su vez le cuentan sus historias y las de sus cuidadores.</p>","Libro de historias diversas, muy originales y actuales, que son contadas por uno de sus árboles: un gran acebuche que habla con otros bonsáis y que a su vez le cuentan sus historias y las de sus cuidadores.",,992,https://editoriallarueca.com/wp-content/uploads/w_FotoJeronimo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1002,1002,Patricia Domínguez Martínez,patricia dominguez martinez,patricia-dominguez-martinez,patricia-dominguez-martinez,https://editoriallarueca.com/autor/patricia-dominguez-martinez/,"<p class=""p1"" style=""margin: 0cm;""><span class=""s1""><span style=""color: black;"">Nelly es una ovejita muy especial que no termina de encajar con el resto de las ovejas del rebaño. Sin embargo, un día conoce a un pájaro muy especial y juntos vivirán aventuras que les harán forjar una bonita y peculiar amistad.</span></span></p>","Nelly es una ovejita muy especial que no termina de encajar con el resto de las ovejas del rebaño. Sin embargo, un día conoce a un pájaro muy especial y juntos vivirán aventuras que les harán forjar una bonita y peculiar amistad.",,1004,https://editoriallarueca.com/wp-content/uploads/w_FotoPatricia1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1007,1007,Benedicto Cuervo Álvarez,benedicto cuervo alvarez,benedicto-cuervo-alvarez,benedicto-cuervo-alvarez,https://editoriallarueca.com/autor/benedicto-cuervo-alvarez/,"<p>""Es un poemario de realismo social en el que compagino mis más profundos sentimientos de juventud con los problemas cotidianos que afectan a millones de seres humanos en España y en todo el mundo teniendo presentes la búsqueda de la paz, la solidaridad y la justicia social tan necesarias para el desarrollo y felicidad de todos los pueblos del mundo, objetivos muy difíciles de alcanzar pero, al menos, se han de plantear para que se conozcan y así poder intentar conseguirlos"".</p>","""Es un poemario de realismo social en el que compagino mis más profundos sentimientos de juventud con los problemas cotidianos que afectan a millones de seres humanos en España y en todo el mundo teniendo presentes la búsqueda de la paz, l…",,1009,https://editoriallarueca.com/wp-content/uploads/w_FOTO-DEL-AUTOR-BENEDICTO-CUERVO.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1012,1012,Miguel Ángel Güemes Pérez,miguel angel guemes perez,miguel-angel-guemes-perez,miguel-angel-guemes-perez,https://editoriallarueca.com/autor/miguel-angel-guemes-perez/,"<p><strong>imposible</strong> Puedo cruzar la mar sin tocar el agua, puedo abrir mi herida y no sufrirla, soportar rojura al tocar la llama, perder la sangre y seguir con vida, puedo, estar cerca de ella y no sentirla.</p>","imposible Puedo cruzar la mar sin tocar el agua, puedo abrir mi herida y no sufrirla, soportar rojura al tocar la llama, perder la sangre y seguir con vida, puedo, estar cerca de ella y no sentirla.",,1014,https://editoriallarueca.com/wp-content/uploads/w_FotoMiguelAngelGuemes.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1017,1017,José Vte. Carmona Simarro,jose vte carmona simarro,jose-vte-carmona-simarro,jose-vte-carmona-simarro,https://editoriallarueca.com/autor/jose-vte-carmona-simarro/,"<p><em>“Si no amas, no estás vivo, ni muerto, simplemente no estás”</em></p>
<p>Ha publicado los libros de poesía, ensayo y relatos:<br />Al abrigo de mi memoria (2008) de Redactors y Editors SL.<br />Mil veces te quiero y más (2009) de Ediciones la Sirena.<br />Relatos de amor, desamor y nada (2011) de la Editorial Cultiva libros.<br />En otoño volverás (2012) de la Editorial Cultiva Libros.<br />My Fanny A (2012) de la Editorial Psylicom.<br />Poemas de la bailarina (2013) de la Editorial Cultiva Libros.<br />No hay tiempo para no amar (2014) de la Editorial Letras de Autor.<br />Azul: La mar en la noche (2014) de la Editorial Psylicom.<br />Como un cuchillo que te atraviesa el alma (2015) de la editorial Letras de Autor.<br />Valentina la chica de los ojos de lluvia (2016) de la Editorial Psylicom.<br />Locamente enamorado de él (2017)  de la Editorial Letras de Autor.<br />Lento proceso de derrumbe (2018) de la editorial Psylicom.<br />Cuando las  estrellas brillaban el doble (2019) de la Editorial Psylicom.</p>","“Si no amas, no estás vivo, ni muerto, simplemente no estás” Ha publicado los libros de poesía, ensayo y relatos: Al abrigo de mi memoria (2008) de Redactors y Editors SL. Mil veces te quiero y más (2009) de Ediciones la Sirena. Relatos de…",,1019,https://editoriallarueca.com/wp-content/uploads/w_Foto-autor.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:jose vte carmona simarro,book_synopsis,medium,,,
author:1024,1024,Anta Pemyné,anta pemyne,anta-pemyne,anta-pemyne,https://editoriallarueca.com/autor/anta-pemyne/,<p>“El pañuelo de Marino” es la historia de una niña nacida en Cuba de padres gallegos y que por una serie de vicisitudes se ve obligada a una emigración a la inversa junto a sus tres hermanos. La adaptación a su nueva tierra y otra buena dosis de vivencias increíbles componen la narración de un relato entrañable.</p>,“El pañuelo de Marino” es la historia de una niña nacida en Cuba de padres gallegos y que por una serie de vicisitudes se ve obligada a una emigración a la inversa junto a sus tres hermanos. La adaptación a su nueva tierra y otra buena dos…,,1026,https://editoriallarueca.com/wp-content/uploads/w_FotoIsabel-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1029,1029,Guillermo M. Schrem,guillermo m schrem,guillermo-m-schrem-2,guillermo-m-schrem,https://editoriallarueca.com/autor/guillermo-m-schrem-2/,"<p>Un puñado de huesos y los pétalos de una flor son suficientes para que los intrépidos exploradores de una población marinera se embarquen en una singular aventura para encontrar una isla que no consta en los mapas, pero que parece albergar animales y plantas desconocidos.</p>","Un puñado de huesos y los pétalos de una flor son suficientes para que los intrépidos exploradores de una población marinera se embarquen en una singular aventura para encontrar una isla que no consta en los mapas, pero que parece albergar…",,1031,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo m schrem,book_synopsis,medium,,,
author:1034,1034,Niklas Höfinger,niklas hofinger,niklas-hofinger,niklas-hofinger,https://editoriallarueca.com/autor/niklas-hofinger/,"<p>Nico tiene que mudarse de nuevo y dejar su querido hogar, Austria. No le gusta nada. El nuevo destino de sus padres es Pamplona, España.</p>
<p>¿Qué le espera allí? Comienza una aventura extraordinaria.</p>","Nico tiene que mudarse de nuevo y dejar su querido hogar, Austria. No le gusta nada. El nuevo destino de sus padres es Pamplona, España. ¿Qué le espera allí? Comienza una aventura extraordinaria.",,1036,https://editoriallarueca.com/wp-content/uploads/W_FOTO-AUTOR-NIKLAS.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:1040,1040,Julio Sánchez Alonso,julio sanchez alonso,julio-sanchez-alonso,julio-sanchez-alonso,https://editoriallarueca.com/autor/julio-sanchez-alonso/,"<p>Julio Sánchez nació en  Pollos en 1951. Marchó a estudiar a Valladolid con 11 años y a los 20 se trasladó a Madrid donde se graduó en la Escuela de Radio y Televisión y se licenció en Periodismo. Trabajó en TVE, en el área de Informativos, y posteriormente fue director de Antena de Telemadrid y Director de Programas de Antena 3 TV.</p>","Julio Sánchez nació en Pollos en 1951. Marchó a estudiar a Valladolid con 11 años y a los 20 se trasladó a Madrid donde se graduó en la Escuela de Radio y Televisión y se licenció en Periodismo. Trabajó en TVE, en el área de Informativos,…",,1042,https://editoriallarueca.com/wp-content/uploads/W_Julio.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:julio sanchez alonso,book_synopsis,medium,,,
author:1046,1046,Claudio Vilches Maturana y Felipe Olivares León,claudio vilches maturana y felipe olivares leon,claudio-vilches-maturana-y-felipe-olivares-leon,claudio-vilches-maturana-y-felipe-olivares-leon,https://editoriallarueca.com/autor/claudio-vilches-maturana-y-felipe-olivares-leon/,"<p>El golpe militar ocurrido el 11 de septiembre de 1973 sigue siendo un capítulo abierto de la historia de Chile. En la actualidad se estima que aún hay 1.248 personas en calidad de <em>detenidos desaparecidos</em>, cuyos restos aún no han sido localizados, no se sabe cómo murieron, lo que sufrieron.... Investigar sobre los terribles hechos ocurridos durante la Dictadura Militar es un deber ético que ha de contribuir a que muchas personas obtengan consuelo y, también, para que la sociedad chilena tome conciencia de que hechos como los que desvela esta investigación nunca deberían repetirse.</p>
<p><strong><em>Mátame de frente</em></strong> es el resultado de una rigurosa investigación que se centra en los dramáticos hechos ocurridos en la comuna de Quinta Normal de Santiago, cuando el Regimiento Yungay de San Felipe se acuartela en esta comuna durante las semanas que siguen al golpe de Estado. Se relata la tortura y muerte del sacerdote español Joan Alsina -<em>cura obrero</em> llegado a Chile en el año 1967-, y la de otros trabajadores del Hospital San Juan de Dios, personas que jamás empuñaron un arma, así como los abusos y asesinato de un niño de 13 años.</p>
<p>En el <strong>Internado Nacional Barros Arana (INBA)</strong>, uno de los establecimientos tomados por el Regimiento Yungay de San Felipe, nunca se asumió formalmente lo ocurrido allí durante los meses de septiembre y octubre de 1973. Hasta ahora era una verdad de la cual no se hablaba. Parte de esta investigación explica en detalle lo ocurrido en aquel centro durante su ocupación por el Regimiento Yungay de San Felipe. No se sabía nada sobre lo que pasó dentro del INBA. Esta investigación ha podido recabar antecedentes que no se conocían y publicarlos en este libro.</p>
<p>Un testimonio recogido en esta obra, ocurre cuando el conscripto Nelson Bañados se dispone a cumplir la orden de fusilar al cura Joan Alsina y éste le dice: “Mátame de frente, para poder darte el perdón”. Parte de esta frase da título a este libro.</p>","El golpe militar ocurrido el 11 de septiembre de 1973 sigue siendo un capítulo abierto de la historia de Chile. En la actualidad se estima que aún hay 1.248 personas en calidad de detenidos desaparecidos , cuyos restos aún no han sido loca…",,1048,https://editoriallarueca.com/wp-content/uploads/w_FotoAutores.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
